Bin,Chromosome,Position,FC_Sbe_vs_Wte,FC_sbg_vs_wtg
LinJ35-705000-710000,35,707500,0.008439519,-0.089578498
LinJ36-1090000-1095000,36,1092500,-0.076731297,-0.089668581
LinJ03-220000-225000,3,222500,-0.076294974,-0.089832466
LinJ01-215000-220000,1,217500,-0.073074085,-0.089946488
LinJ20-660000-665000,20,662500,-0.032192197,-0.08996587
LinJ24-565000-570000,24,567500,-0.118672902,-0.089975357
LinJ11-230000-235000,11,232500,0.026851685,-0.089998307
LinJ25-520000-525000,25,522500,-0.002791669,-0.090103232
LinJ21-400000-405000,21,402500,-0.058452499,-0.090103232
LinJ04-355000-360000,4,357500,-0.03866337,-0.090156096
LinJ32-5000-10000,32,7500,-0.343192923,-0.090323721
LinJ07-490000-495000,7,492500,-0.044385656,-0.090434772
LinJ25-680000-685000,25,682500,-0.003521562,-0.09066614
LinJ29-165000-170000,29,167500,0.024750064,-0.090714181
LinJ30-115000-120000,30,117500,0.011243906,-0.090815675
LinJ35-260000-265000,35,262500,-0.044237216,-0.090921537
LinJ09-470000-475000,9,472500,0.033933458,-0.091018977
LinJ03-155000-160000,3,157500,-0.050550071,-0.091041187
LinJ03-270000-275000,3,272500,-0.093930866,-0.091077035
LinJ07-335000-340000,7,337500,-0.018440467,-0.091138268
LinJ15-115000-120000,15,117500,-0.018542463,-0.091428746
LinJ34-1655000-1660000,34,1657500,-0.037212487,-0.091552085
LinJ36-1510000-1515000,36,1512500,0.055054072,-0.091565823
LinJ34-170000-175000,34,172500,-0.046255918,-0.091597837
LinJ36-1000000-1005000,36,1002500,-0.028532382,-0.091640582
LinJ30-300000-305000,30,302500,-0.050857953,-0.091692966
LinJ12-580000-585000,12,582500,0.015470029,-0.091828639
LinJ16-145000-150000,16,147500,-0.015005973,-0.091915239
LinJ07-245000-250000,7,247500,-0.056457095,-0.091915239
LinJ24-520000-525000,24,522500,-0.032169487,-0.091955072
LinJ12-470000-475000,12,472500,-0.010172419,-0.091963142
LinJ29-115000-120000,29,117500,0.005607002,-0.091999133
LinJ22-560000-565000,22,562500,-0.010032229,-0.09205349
LinJ02-185000-190000,2,187500,-0.066718349,-0.09205739
LinJ05-260000-265000,5,262500,0.011003597,-0.09206477
LinJ01-100000-105000,1,102500,0.026151486,-0.092344676
LinJ22-425000-430000,22,427500,-0.007543307,-0.092372108
LinJ17-365000-370000,17,367500,0.024314723,-0.092408865
LinJ24-285000-290000,24,287500,0.001547365,-0.092540743
LinJ06-300000-305000,6,302500,-0.027113387,-0.09255641
LinJ22-570000-575000,22,572500,-0.089743871,-0.09264347
LinJ05-220000-225000,5,222500,-0.043293273,-0.092998819
LinJ20-555000-560000,20,557500,-0.120592395,-0.09302288
LinJ20-635000-640000,20,637500,-0.080013598,-0.09305601
LinJ35-840000-845000,35,842500,0.039463158,-0.093314024
LinJ11-300000-305000,11,302500,-0.082094843,-0.093323091
LinJ27-695000-700000,27,697500,0.108532324,-0.093361984
LinJ31-570000-575000,31,572500,-0.087701006,-0.093437616
LinJ27-805000-810000,27,807500,0.015135404,-0.093537596
LinJ04-440000-445000,4,442500,-0.037579578,-0.093764318
LinJ19-620000-625000,19,622500,0.01084533,-0.093854696
LinJ16-255000-260000,16,257500,-0.091421237,-0.094087371
LinJ24-575000-580000,24,577500,-0.011020069,-0.094127176
LinJ10-445000-450000,10,447500,0.027271763,-0.094153995
LinJ16-655000-660000,16,657500,-0.015552568,-0.09428071
LinJ29-255000-260000,29,257500,-0.028994523,-0.094406909
LinJ16-585000-590000,16,587500,-0.050634474,-0.094549784
LinJ09-105000-110000,9,107500,-0.033930739,-0.094580705
LinJ10-420000-425000,10,422500,-0.010860402,-0.094775634
LinJ25-340000-345000,25,342500,-0.048047561,-0.094813317
LinJ01-130000-135000,1,132500,-0.118106333,-0.094815554
LinJ03-365000-370000,3,367500,-0.094021254,-0.094825305
LinJ16-515000-520000,16,517500,-0.023497234,-0.094968129
LinJ17-20000-25000,17,22500,0,-0.095124356
LinJ29-680000-685000,29,682500,-0.057883051,-0.095281299
LinJ34-155000-160000,34,157500,-0.072728514,-0.095346498
LinJ10-305000-310000,10,307500,-0.037803929,-0.095394996
LinJ12-300000-305000,12,302500,-0.014946878,-0.095475194
LinJ14-80000-85000,14,82500,0.028258631,-0.095518969
LinJ24-765000-770000,24,767500,-0.06665724,-0.0955687
LinJ04-65000-70000,4,67500,-0.120823133,-0.095635584
LinJ36-1390000-1395000,36,1392500,0.022889989,-0.09568142
LinJ06-220000-225000,6,222500,-0.006295076,-0.095710974
LinJ30-30000-35000,30,32500,-0.045261557,-0.095883742
LinJ16-460000-465000,16,462500,-0.03627157,-0.095983624
LinJ12-575000-580000,12,577500,-0.027039222,-0.096217084
LinJ24-445000-450000,24,447500,-0.019665286,-0.096234691
LinJ01-95000-100000,1,97500,0.014970795,-0.096259934
LinJ24-545000-550000,24,547500,-0.035124797,-0.096303916
LinJ16-375000-380000,16,377500,0,-0.096337835
LinJ28-550000-555000,28,552500,0.03912675,-0.096350851
LinJ16-115000-120000,16,117500,-0.037000707,-0.096376954
LinJ20-190000-195000,20,192500,0.031447903,-0.09652874
LinJ06-140000-145000,6,142500,-0.000339744,-0.096685252
LinJ05-350000-355000,5,352500,-0.147684863,-0.09669123
LinJ36-1040000-1045000,36,1042500,-0.038727801,-0.096826472
LinJ36-680000-685000,36,682500,-0.076722012,-0.096867375
LinJ29-215000-220000,29,217500,-0.053668043,-0.096960494
LinJ20-370000-375000,20,372500,0.04059881,-0.096962849
LinJ09-305000-310000,9,307500,-0.06966847,-0.096991104
LinJ36-855000-860000,36,857500,0.009609841,-0.097114233
LinJ15-475000-480000,15,477500,0,-0.097120019
LinJ21-145000-150000,21,147500,-0.030880489,-0.097334249
LinJ30-490000-495000,30,492500,0,-0.097392857
LinJ06-290000-295000,6,292500,0.045847146,-0.097393598
LinJ10-465000-470000,10,467500,-0.00941001,-0.097577569
LinJ04-160000-165000,4,162500,-0.083852897,-0.097616676
LinJ27-840000-845000,27,842500,-0.000362759,-0.097732535
LinJ14-480000-485000,14,482500,-0.007704237,-0.097739682
LinJ28-920000-925000,28,922500,-0.002146123,-0.09798238
LinJ05-255000-260000,5,257500,-0.123066474,-0.098013731
LinJ19-180000-185000,19,182500,0.005551275,-0.098165218
LinJ03-160000-165000,3,162500,0.047253013,-0.098236902
LinJ04-150000-155000,4,152500,-0.115433219,-0.098355028
LinJ20-240000-245000,20,242500,0.029272773,-0.098380885
LinJ12-15000-20000,12,17500,0.015586275,-0.098442473
LinJ17-600000-605000,17,602500,0.013768124,-0.098452674
LinJ24-805000-810000,24,807500,0.022903899,-0.098777725
LinJ28-1010000-1015000,28,1012500,-0.020564322,-0.09886789
LinJ35-1915000-1920000,35,1917500,0.07704311,-0.098881494
LinJ31-200000-205000,31,202500,-0.535526142,-0.098933236
LinJ21-50000-55000,21,52500,-0.060151046,-0.098970527
LinJ07-560000-565000,7,562500,0.063664956,-0.098989943
LinJ35-500000-505000,35,502500,-0.027311158,-0.098998498
LinJ07-190000-195000,7,192500,-0.021789178,-0.099001353
LinJ09-315000-320000,9,317500,-0.001552563,-0.099244995
LinJ21-540000-545000,21,542500,0.011722079,-0.099247311
LinJ24-525000-530000,24,527500,-0.045327575,-0.099304893
LinJ16-135000-140000,16,137500,0.006296852,-0.099390123
LinJ09-175000-180000,9,177500,-0.004159221,-0.099450425
LinJ28-980000-985000,28,982500,-0.006100878,-0.099508146
LinJ17-360000-365000,17,362500,-0.070059407,-0.099519547
LinJ21-445000-450000,21,447500,-0.082231923,-0.09966554
LinJ25-575000-580000,25,577500,-2.286308375,-0.099777687
LinJ29-140000-145000,29,142500,0.017910869,-0.100011037
LinJ09-350000-355000,9,352500,-0.024768152,-0.100324735
LinJ05-340000-345000,5,342500,-0.043611192,-0.100390664
LinJ09-200000-205000,9,202500,0.005666987,-0.100647385
LinJ05-345000-350000,5,347500,-0.073835674,-0.100782078
LinJ17-130000-135000,17,132500,-0.005799437,-0.100916286
LinJ24-360000-365000,24,362500,-0.050341314,-0.100945071
LinJ29-150000-155000,29,152500,-0.012801639,-0.101096904
LinJ02-315000-320000,2,317500,-0.096158537,-0.101134302
LinJ30-265000-270000,30,267500,0.023335715,-0.101185511
LinJ25-115000-120000,25,117500,0.045331488,-0.101325026
LinJ05-195000-200000,5,197500,-0.025684887,-0.101380831
LinJ16-430000-435000,16,432500,-0.051036716,-0.10139631
LinJ20-435000-440000,20,437500,0.005636014,-0.101534032
LinJ14-335000-340000,14,337500,0.029996581,-0.10155941
LinJ13-80000-85000,13,82500,0.000413582,-0.101732518
LinJ05-55000-60000,5,57500,0.012766338,-0.101738723
LinJ20-625000-630000,20,627500,-0.083934955,-0.101857442
LinJ34-120000-125000,34,122500,0.002282265,-0.101858752
LinJ25-425000-430000,25,427500,-0.042257178,-0.101891054
LinJ24-335000-340000,24,337500,-0.039348505,-0.101968381
LinJ15-360000-365000,15,362500,-0.068622329,-0.101977452
LinJ25-355000-360000,25,357500,0.022044998,-0.102028104
LinJ16-480000-485000,16,482500,-0.022823123,-0.102139789
LinJ24-245000-250000,24,247500,0.042226889,-0.102293418
LinJ15-290000-295000,15,292500,-0.067172666,-0.102903499
LinJ07-150000-155000,7,152500,0.062744028,-0.103171473
LinJ06-45000-50000,6,47500,-0.017814769,-0.103197123
LinJ28-270000-275000,28,272500,0.070949461,-0.10320181
LinJ16-300000-305000,16,302500,-0.027654162,-0.103227999
LinJ10-455000-460000,10,457500,-0.080098025,-0.103244922
LinJ28-960000-965000,28,962500,-0.031197566,-0.103488881
LinJ19-485000-490000,19,487500,-0.063808054,-0.103554297
LinJ35-745000-750000,35,747500,-0.072452176,-0.103662626
LinJ17-245000-250000,17,247500,0.039498232,-0.10380035
LinJ32-835000-840000,32,837500,-0.440216445,-0.103889177
LinJ25-360000-365000,25,362500,0.010585433,-0.104096469
LinJ12-550000-555000,12,552500,0.02418424,-0.104204091
LinJ34-890000-895000,34,892500,-0.090764937,-0.104363819
LinJ07-540000-545000,7,542500,-0.023321379,-0.104667564
LinJ10-440000-445000,10,442500,0.003673117,-0.104716438
LinJ25-400000-405000,25,402500,-0.003896631,-0.104767515
LinJ03-305000-310000,3,307500,-0.076763688,-0.105095384
LinJ07-60000-65000,7,62500,-0.048913547,-0.105250576
LinJ31-1180000-1185000,31,1182500,-0.187121178,-0.105331618
LinJ13-115000-120000,13,117500,0,-0.105458988
LinJ35-595000-600000,35,597500,0.016916898,-0.105487438
LinJ27-125000-130000,27,127500,-0.033340823,-0.105590462
LinJ24-345000-350000,24,347500,-0.06413849,-0.10608329
LinJ25-670000-675000,25,672500,-0.026719556,-0.106120826
LinJ25-525000-530000,25,527500,-0.098052734,-0.106146015
LinJ02-255000-260000,2,257500,-0.080161306,-0.106174805
LinJ09-250000-255000,9,252500,-0.019554016,-0.106400491
LinJ09-95000-100000,9,97500,-0.033672447,-0.106442493
LinJ15-240000-245000,15,242500,0.022574849,-0.106484418
LinJ02-75000-80000,2,77500,0.057653839,-0.106591867
LinJ19-330000-335000,19,332500,0.060359856,-0.106832478
LinJ17-590000-595000,17,592500,0.003977006,-0.10693521
LinJ05-205000-210000,5,207500,-0.072767209,-0.107024937
LinJ08-0-5000,8,2500,-0.372099843,-0.107136095
LinJ33-660000-665000,33,662500,-0.054583799,-0.107314076
LinJ12-80000-85000,12,82500,-0.107062446,-0.107350075
LinJ30-35000-40000,30,37500,0.007742747,-0.107504373
LinJ15-440000-445000,15,442500,-0.034635502,-0.107504373
LinJ10-160000-165000,10,162500,0.020261082,-0.107556659
LinJ05-210000-215000,5,212500,-0.016488729,-0.107602503
LinJ06-285000-290000,6,287500,-0.135883113,-0.107737462
LinJ35-850000-855000,35,852500,-0.034957795,-0.107802742
LinJ31-505000-510000,31,507500,-0.34415102,-0.108200959
LinJ01-225000-230000,1,227500,-0.048671409,-0.108237854
LinJ19-155000-160000,19,157500,-0.007260774,-0.108376833
LinJ07-130000-135000,7,132500,0.003024953,-0.108488382
LinJ20-485000-490000,20,487500,-0.037942441,-0.108666674
LinJ02-310000-315000,2,312500,-0.142351977,-0.108666674
LinJ02-320000-325000,2,322500,-0.08801494,-0.10903769
LinJ27-955000-960000,27,957500,-8.73E-05,-0.109049498
LinJ21-420000-425000,21,422500,-0.021815708,-0.109051575
LinJ05-250000-255000,5,252500,-0.107405545,-0.109136284
LinJ16-245000-250000,16,247500,-0.041019921,-0.109143152
LinJ31-765000-770000,31,767500,-0.17361272,-0.109245379
LinJ31-610000-615000,31,612500,-0.156423789,-0.109588558
LinJ01-205000-210000,1,207500,-0.056824701,-0.109707312
LinJ11-315000-320000,11,317500,-0.054834311,-0.109861353
LinJ31-1125000-1130000,31,1127500,-0.047974183,-0.109912544
LinJ16-150000-155000,16,152500,0,-0.109974905
LinJ04-290000-295000,4,292500,-0.099513056,-0.109974905
LinJ06-315000-320000,6,317500,0.00594146,-0.109974906
LinJ36-555000-560000,36,557500,-0.042139751,-0.110099747
LinJ12-360000-365000,12,362500,0.012334224,-0.110190868
LinJ05-410000-415000,5,412500,-0.048783954,-0.110204808
LinJ20-125000-130000,20,127500,0,-0.110253933
LinJ24-65000-70000,24,67500,-0.011180614,-0.110364324
LinJ36-1575000-1580000,36,1577500,-0.044690037,-0.110434712
LinJ12-305000-310000,12,307500,-0.081781009,-0.11075779
LinJ28-1035000-1040000,28,1037500,0.019205718,-0.111011295
LinJ05-235000-240000,5,237500,-0.028140558,-0.111151348
LinJ10-480000-485000,10,482500,-0.016736605,-0.111162044
LinJ28-975000-980000,28,977500,-0.039166207,-0.111219653
LinJ05-170000-175000,5,172500,-0.031877708,-0.111240267
LinJ07-115000-120000,7,117500,-0.062820454,-0.111255153
LinJ20-590000-595000,20,592500,-0.043484407,-0.111567408
LinJ27-1140000-1145000,27,1142500,-0.022309898,-0.111609946
LinJ35-880000-885000,35,882500,-0.000443389,-0.111848054
LinJ28-295000-300000,28,297500,0.0104875,-0.111917249
LinJ31-800000-805000,31,802500,-0.262093974,-0.111990801
LinJ25-750000-755000,25,752500,-0.083138775,-0.112047688
LinJ01-105000-110000,1,107500,-0.045921125,-0.112096326
LinJ12-545000-550000,12,547500,0.036176403,-0.112148643
LinJ36-1340000-1345000,36,1342500,0.008328965,-0.112210148
LinJ01-260000-265000,1,262500,-0.136898603,-0.112226375
LinJ03-190000-195000,3,192500,-0.031059999,-0.11278655
LinJ12-35000-40000,12,37500,-0.004051376,-0.112797879
LinJ29-450000-455000,29,452500,0.035204455,-0.112873732
LinJ07-375000-380000,7,377500,-0.005199891,-0.112894969
LinJ03-250000-255000,3,252500,-2.867326985,-0.112942753
LinJ17-610000-615000,17,612500,0.014348837,-0.113060569
LinJ34-160000-165000,34,162500,-0.049149386,-0.113355754
LinJ19-470000-475000,19,472500,-0.023339586,-0.113398013
LinJ34-200000-205000,34,202500,0,-0.113588888
LinJ36-2395000-2400000,36,2397500,-0.010856318,-0.11369882
LinJ22-520000-525000,22,522500,-0.059162298,-0.113872973
LinJ12-570000-575000,12,572500,0.02210727,-0.114003243
LinJ16-10000-15000,16,12500,-0.017792542,-0.114011177
LinJ05-200000-205000,5,202500,0.009911386,-0.114027551
LinJ21-315000-320000,21,317500,-0.027407515,-0.114147319
LinJ33-620000-625000,33,622500,0,-0.114241553
LinJ05-190000-195000,5,192500,-0.014995709,-0.1142966
LinJ25-710000-715000,25,712500,-0.046028656,-0.114327748
LinJ34-1435000-1440000,34,1437500,-0.05500112,-0.114561578
LinJ21-410000-415000,21,412500,-0.003609544,-0.11457963
LinJ20-85000-90000,20,87500,-0.047225978,-0.114694855
LinJ06-60000-65000,6,62500,-0.08661842,-0.1151076
LinJ12-520000-525000,12,522500,0.000309162,-0.115121123
LinJ16-25000-30000,16,27500,0.048192755,-0.115129587
LinJ22-605000-610000,22,607500,-0.031182297,-0.115222724
LinJ02-45000-50000,2,47500,-0.102300444,-0.115483972
LinJ09-255000-260000,9,257500,-0.050334212,-0.115599366
LinJ04-135000-140000,4,137500,-0.092749863,-0.115931836
LinJ19-460000-465000,19,462500,-0.078769494,-0.115988701
LinJ35-465000-470000,35,467500,-1.964450836,-0.116092188
LinJ01-160000-165000,1,162500,-0.087967577,-0.116515255
LinJ12-525000-530000,12,527500,-0.00279294,-0.116608916
LinJ22-530000-535000,22,532500,-0.014932705,-0.116628215
LinJ28-935000-940000,28,937500,-0.023723076,-0.116664724
LinJ15-425000-430000,15,427500,-0.016640268,-0.116736604
LinJ07-255000-260000,7,257500,-0.050189743,-0.116745144
LinJ12-25000-30000,12,27500,-0.044251919,-0.11676534
LinJ17-460000-465000,17,462500,-0.077057894,-0.116806554
LinJ07-345000-350000,7,347500,-0.059812403,-0.116826602
LinJ04-345000-350000,4,347500,-0.036686528,-0.117475567
LinJ31-555000-560000,31,557500,-0.201313635,-0.117486448
LinJ14-100000-105000,14,102500,-0.01630576,-0.117857079
LinJ06-225000-230000,6,227500,-0.065076458,-0.118004421
LinJ10-475000-480000,10,477500,-0.052915459,-0.11812082
LinJ04-185000-190000,4,187500,-0.059472241,-0.118509891
LinJ24-365000-370000,24,367500,0.017471567,-0.118636174
LinJ01-220000-225000,1,222500,-0.045597187,-0.11869477
LinJ14-115000-120000,14,117500,-0.059519615,-0.118988368
LinJ34-1425000-1430000,34,1427500,0.075095607,-0.119159293
LinJ22-545000-550000,22,547500,-0.042025672,-0.119418475
LinJ31-205000-210000,31,207500,-0.243080504,-0.119688876
LinJ22-735000-740000,22,737500,-0.008001646,-0.119840857
LinJ28-645000-650000,28,647500,-0.035906149,-0.120249382
LinJ31-255000-260000,31,257500,-0.156363189,-0.120259095
LinJ03-120000-125000,3,122500,0.041514531,-0.120427787
LinJ28-1030000-1035000,28,1032500,-0.010239321,-0.120430262
LinJ25-745000-750000,25,747500,0.003663907,-0.120535281
LinJ07-485000-490000,7,487500,-0.079222053,-0.120575924
LinJ31-760000-765000,31,762500,-0.134751006,-0.120725902
LinJ10-400000-405000,10,402500,-0.007941332,-0.120836672
LinJ10-285000-290000,10,287500,-0.07366742,-0.120984182
LinJ35-795000-800000,35,797500,-0.013507233,-0.12101604
LinJ35-550000-555000,35,552500,-0.041957072,-0.121090843
LinJ31-1515000-1520000,31,1517500,-0.55163763,-0.121159004
LinJ04-260000-265000,4,262500,0.003256737,-0.121213802
LinJ02-220000-225000,2,222500,-0.060324742,-0.121300175
LinJ16-225000-230000,16,227500,0.025046721,-0.121345437
LinJ05-425000-430000,5,427500,-0.028338778,-0.121346813
LinJ15-620000-625000,15,622500,0,-0.121458536
LinJ31-180000-185000,31,182500,-0.122233712,-0.121753453
LinJ02-195000-200000,2,197500,-0.080503366,-0.121817712
LinJ34-630000-635000,34,632500,0.037654918,-0.121985258
LinJ16-235000-240000,16,237500,-0.090495716,-0.122005571
LinJ06-350000-355000,6,352500,0.00700642,-0.1221587
LinJ34-1845000-1850000,34,1847500,0.046857933,-0.122390731
LinJ04-320000-325000,4,322500,-0.013830875,-0.122535534
LinJ04-200000-205000,4,202500,-0.112602061,-0.122615931
LinJ31-340000-345000,31,342500,-0.151408715,-0.122653089
LinJ21-295000-300000,21,297500,-0.050494116,-0.123083853
LinJ35-105000-110000,35,107500,-0.033367544,-0.123092388
LinJ21-330000-335000,21,332500,-0.127540492,-0.123114292
LinJ01-135000-140000,1,137500,-0.03469598,-0.123229802
LinJ15-485000-490000,15,487500,-0.047898869,-0.123249277
LinJ30-360000-365000,30,362500,-0.026814521,-0.123266622
LinJ15-390000-395000,15,392500,-0.0607087,-0.123526208
LinJ25-630000-635000,25,632500,-0.012037215,-0.123640806
LinJ16-440000-445000,16,442500,-0.044862292,-0.123758906
LinJ35-305000-310000,35,307500,0.018337742,-0.123877521
LinJ03-330000-335000,3,332500,-0.061175468,-0.124214819
LinJ25-485000-490000,25,487500,-0.045031848,-0.124401265
LinJ15-345000-350000,15,347500,-0.517557796,-0.124536573
LinJ30-985000-990000,30,987500,0.048001306,-0.12494056
LinJ04-35000-40000,4,37500,-0.059767316,-0.125042438
LinJ25-390000-395000,25,392500,-0.038637996,-0.125608354
LinJ19-110000-115000,19,112500,-0.022520797,-0.125831689
LinJ20-470000-475000,20,472500,-0.079058359,-0.125955621
LinJ03-265000-270000,3,267500,-0.11482881,-0.126037311
LinJ12-505000-510000,12,507500,-0.005865443,-0.126038967
LinJ07-70000-75000,7,72500,-0.090521968,-0.126410639
LinJ16-175000-180000,16,177500,-0.019522292,-0.126548336
LinJ12-40000-45000,12,42500,-0.043276652,-0.127260661
LinJ07-290000-295000,7,292500,0,-0.127422854
LinJ17-580000-585000,17,582500,0.036878446,-0.127738344
LinJ04-85000-90000,4,87500,-0.082574751,-0.127935664
LinJ30-445000-450000,30,447500,0.004403499,-0.12831291
LinJ01-155000-160000,1,157500,-0.047170731,-0.128342163
