GeneID	Chr	start	end	Strand
LinJ34-330000-335000	LinJ34	330000	335000	+
LinJ34-335000-340000	LinJ34	335000	340000	+
LinJ34-340000-345000	LinJ34	340000	345000	+
LinJ34-345000-350000	LinJ34	345000	350000	+
LinJ34-350000-355000	LinJ34	350000	355000	+
LinJ34-355000-360000	LinJ34	355000	360000	+
LinJ34-360000-365000	LinJ34	360000	365000	+
LinJ34-365000-370000	LinJ34	365000	370000	+
LinJ34-370000-375000	LinJ34	370000	375000	+
LinJ34-375000-380000	LinJ34	375000	380000	+
LinJ34-380000-385000	LinJ34	380000	385000	+
LinJ34-385000-390000	LinJ34	385000	390000	+
LinJ34-390000-395000	LinJ34	390000	395000	+
LinJ34-395000-400000	LinJ34	395000	400000	+
LinJ34-400000-405000	LinJ34	400000	405000	+
LinJ34-405000-410000	LinJ34	405000	410000	+
LinJ34-410000-415000	LinJ34	410000	415000	+
LinJ34-415000-420000	LinJ34	415000	420000	+
LinJ34-420000-425000	LinJ34	420000	425000	+
LinJ34-425000-430000	LinJ34	425000	430000	+
LinJ34-430000-435000	LinJ34	430000	435000	+
LinJ34-435000-440000	LinJ34	435000	440000	+
LinJ34-440000-445000	LinJ34	440000	445000	+
LinJ34-445000-450000	LinJ34	445000	450000	+
LinJ34-450000-455000	LinJ34	450000	455000	+
LinJ34-455000-460000	LinJ34	455000	460000	+
LinJ34-460000-465000	LinJ34	460000	465000	+
LinJ34-465000-470000	LinJ34	465000	470000	+
LinJ34-470000-475000	LinJ34	470000	475000	+
LinJ34-475000-480000	LinJ34	475000	480000	+
LinJ34-480000-485000	LinJ34	480000	485000	+
LinJ34-485000-490000	LinJ34	485000	490000	+
LinJ34-490000-495000	LinJ34	490000	495000	+
LinJ34-495000-500000	LinJ34	495000	500000	+
LinJ34-500000-505000	LinJ34	500000	505000	+
LinJ34-505000-510000	LinJ34	505000	510000	+
LinJ34-510000-515000	LinJ34	510000	515000	+
LinJ34-515000-520000	LinJ34	515000	520000	+
LinJ34-520000-525000	LinJ34	520000	525000	+
LinJ34-525000-530000	LinJ34	525000	530000	+
LinJ34-530000-535000	LinJ34	530000	535000	+
LinJ34-535000-540000	LinJ34	535000	540000	+
LinJ34-540000-545000	LinJ34	540000	545000	+
LinJ34-545000-550000	LinJ34	545000	550000	+
LinJ34-550000-555000	LinJ34	550000	555000	+
LinJ34-555000-560000	LinJ34	555000	560000	+
LinJ34-560000-565000	LinJ34	560000	565000	+
LinJ34-565000-570000	LinJ34	565000	570000	+
LinJ34-570000-575000	LinJ34	570000	575000	+
LinJ34-575000-580000	LinJ34	575000	580000	+
LinJ34-580000-585000	LinJ34	580000	585000	+
LinJ34-585000-590000	LinJ34	585000	590000	+
LinJ34-590000-595000	LinJ34	590000	595000	+
LinJ34-595000-600000	LinJ34	595000	600000	+
LinJ34-600000-605000	LinJ34	600000	605000	+
LinJ34-605000-610000	LinJ34	605000	610000	+
LinJ34-610000-615000	LinJ34	610000	615000	+
LinJ34-615000-620000	LinJ34	615000	620000	+
LinJ34-620000-625000	LinJ34	620000	625000	+
LinJ34-625000-630000	LinJ34	625000	630000	+
LinJ34-630000-635000	LinJ34	630000	635000	+
LinJ34-635000-640000	LinJ34	635000	640000	+
LinJ34-640000-645000	LinJ34	640000	645000	+
LinJ34-645000-650000	LinJ34	645000	650000	+
LinJ34-650000-655000	LinJ34	650000	655000	+
LinJ34-655000-660000	LinJ34	655000	660000	+
LinJ34-660000-665000	LinJ34	660000	665000	+
LinJ34-665000-670000	LinJ34	665000	670000	+
LinJ34-670000-675000	LinJ34	670000	675000	+
LinJ34-675000-680000	LinJ34	675000	680000	+
LinJ34-680000-685000	LinJ34	680000	685000	+
LinJ34-685000-690000	LinJ34	685000	690000	+
LinJ34-690000-695000	LinJ34	690000	695000	+
LinJ34-695000-700000	LinJ34	695000	700000	+
LinJ34-700000-705000	LinJ34	700000	705000	+
LinJ34-705000-710000	LinJ34	705000	710000	+
LinJ34-710000-715000	LinJ34	710000	715000	+
LinJ34-715000-720000	LinJ34	715000	720000	+
LinJ34-720000-725000	LinJ34	720000	725000	+
LinJ34-725000-730000	LinJ34	725000	730000	+
LinJ34-730000-735000	LinJ34	730000	735000	+
LinJ34-735000-740000	LinJ34	735000	740000	+
LinJ34-740000-745000	LinJ34	740000	745000	+
LinJ34-745000-750000	LinJ34	745000	750000	+
LinJ34-750000-755000	LinJ34	750000	755000	+
LinJ34-755000-760000	LinJ34	755000	760000	+
LinJ34-760000-765000	LinJ34	760000	765000	+
LinJ34-765000-770000	LinJ34	765000	770000	+
LinJ34-770000-775000	LinJ34	770000	775000	+
LinJ34-775000-780000	LinJ34	775000	780000	+
LinJ34-780000-785000	LinJ34	780000	785000	+
LinJ34-785000-790000	LinJ34	785000	790000	+
LinJ34-790000-795000	LinJ34	790000	795000	+
LinJ34-795000-800000	LinJ34	795000	800000	+
LinJ34-800000-805000	LinJ34	800000	805000	+
LinJ34-805000-810000	LinJ34	805000	810000	+
LinJ34-810000-815000	LinJ34	810000	815000	+
LinJ34-815000-820000	LinJ34	815000	820000	+
LinJ34-820000-825000	LinJ34	820000	825000	+
LinJ34-825000-830000	LinJ34	825000	830000	+
LinJ34-830000-835000	LinJ34	830000	835000	+
LinJ34-835000-840000	LinJ34	835000	840000	+
LinJ34-840000-845000	LinJ34	840000	845000	+
LinJ34-845000-850000	LinJ34	845000	850000	+
LinJ34-850000-855000	LinJ34	850000	855000	+
LinJ34-855000-860000	LinJ34	855000	860000	+
LinJ34-860000-865000	LinJ34	860000	865000	+
LinJ34-865000-870000	LinJ34	865000	870000	+
LinJ34-870000-875000	LinJ34	870000	875000	+
LinJ34-875000-880000	LinJ34	875000	880000	+
LinJ34-880000-885000	LinJ34	880000	885000	+
LinJ34-885000-890000	LinJ34	885000	890000	+
LinJ34-890000-895000	LinJ34	890000	895000	+
LinJ34-895000-900000	LinJ34	895000	900000	+
LinJ34-900000-905000	LinJ34	900000	905000	+
LinJ34-905000-910000	LinJ34	905000	910000	+
LinJ34-910000-915000	LinJ34	910000	915000	+
LinJ34-915000-920000	LinJ34	915000	920000	+
LinJ34-920000-925000	LinJ34	920000	925000	+
LinJ34-925000-930000	LinJ34	925000	930000	+
LinJ34-930000-935000	LinJ34	930000	935000	+
LinJ34-935000-940000	LinJ34	935000	940000	+
LinJ34-940000-945000	LinJ34	940000	945000	+
LinJ34-945000-950000	LinJ34	945000	950000	+
LinJ34-950000-955000	LinJ34	950000	955000	+
LinJ34-955000-960000	LinJ34	955000	960000	+
LinJ34-960000-965000	LinJ34	960000	965000	+
LinJ34-965000-970000	LinJ34	965000	970000	+
LinJ34-970000-975000	LinJ34	970000	975000	+
LinJ34-975000-980000	LinJ34	975000	980000	+
LinJ34-980000-985000	LinJ34	980000	985000	+
LinJ34-985000-990000	LinJ34	985000	990000	+
LinJ34-990000-995000	LinJ34	990000	995000	+
LinJ34-995000-1000000	LinJ34	995000	1000000	+
LinJ34-1000000-1005000	LinJ34	1000000	1005000	+
LinJ34-1005000-1010000	LinJ34	1005000	1010000	+
LinJ34-1010000-1015000	LinJ34	1010000	1015000	+
LinJ34-1015000-1020000	LinJ34	1015000	1020000	+
LinJ34-1020000-1025000	LinJ34	1020000	1025000	+
LinJ34-1025000-1030000	LinJ34	1025000	1030000	+
LinJ34-1030000-1035000	LinJ34	1030000	1035000	+
LinJ34-1035000-1040000	LinJ34	1035000	1040000	+
LinJ34-1040000-1045000	LinJ34	1040000	1045000	+
LinJ34-1045000-1050000	LinJ34	1045000	1050000	+
LinJ34-1050000-1055000	LinJ34	1050000	1055000	+
LinJ34-1055000-1060000	LinJ34	1055000	1060000	+
LinJ34-1060000-1065000	LinJ34	1060000	1065000	+
LinJ34-1065000-1070000	LinJ34	1065000	1070000	+
LinJ34-1070000-1075000	LinJ34	1070000	1075000	+
LinJ34-1075000-1080000	LinJ34	1075000	1080000	+
LinJ34-1080000-1085000	LinJ34	1080000	1085000	+
LinJ34-1085000-1090000	LinJ34	1085000	1090000	+
LinJ34-1090000-1095000	LinJ34	1090000	1095000	+
LinJ34-1095000-1100000	LinJ34	1095000	1100000	+
LinJ34-1100000-1105000	LinJ34	1100000	1105000	+
LinJ34-1105000-1110000	LinJ34	1105000	1110000	+
LinJ34-1110000-1115000	LinJ34	1110000	1115000	+
LinJ34-1115000-1120000	LinJ34	1115000	1120000	+
LinJ34-1120000-1125000	LinJ34	1120000	1125000	+
LinJ34-1125000-1130000	LinJ34	1125000	1130000	+
LinJ34-1130000-1135000	LinJ34	1130000	1135000	+
LinJ34-1135000-1140000	LinJ34	1135000	1140000	+
LinJ34-1140000-1145000	LinJ34	1140000	1145000	+
LinJ34-1145000-1150000	LinJ34	1145000	1150000	+
LinJ34-1150000-1155000	LinJ34	1150000	1155000	+
LinJ34-1155000-1160000	LinJ34	1155000	1160000	+
LinJ34-1160000-1165000	LinJ34	1160000	1165000	+
LinJ34-1165000-1170000	LinJ34	1165000	1170000	+
LinJ34-1170000-1175000	LinJ34	1170000	1175000	+
LinJ34-1175000-1180000	LinJ34	1175000	1180000	+
LinJ34-1180000-1185000	LinJ34	1180000	1185000	+
LinJ34-1185000-1190000	LinJ34	1185000	1190000	+
LinJ34-1190000-1195000	LinJ34	1190000	1195000	+
LinJ34-1195000-1200000	LinJ34	1195000	1200000	+
LinJ34-1200000-1205000	LinJ34	1200000	1205000	+
LinJ34-1205000-1210000	LinJ34	1205000	1210000	+
LinJ34-1210000-1215000	LinJ34	1210000	1215000	+
LinJ34-1215000-1220000	LinJ34	1215000	1220000	+
LinJ34-1220000-1225000	LinJ34	1220000	1225000	+
LinJ34-1225000-1230000	LinJ34	1225000	1230000	+
LinJ34-1230000-1235000	LinJ34	1230000	1235000	+
LinJ34-1235000-1240000	LinJ34	1235000	1240000	+
LinJ34-1240000-1245000	LinJ34	1240000	1245000	+
LinJ34-1245000-1250000	LinJ34	1245000	1250000	+
LinJ34-1250000-1255000	LinJ34	1250000	1255000	+
LinJ34-1255000-1260000	LinJ34	1255000	1260000	+
LinJ34-1260000-1265000	LinJ34	1260000	1265000	+
LinJ34-1265000-1270000	LinJ34	1265000	1270000	+
LinJ34-1270000-1275000	LinJ34	1270000	1275000	+
LinJ34-1275000-1280000	LinJ34	1275000	1280000	+
LinJ34-1280000-1285000	LinJ34	1280000	1285000	+
LinJ34-1285000-1290000	LinJ34	1285000	1290000	+
LinJ34-1290000-1295000	LinJ34	1290000	1295000	+
LinJ34-1295000-1300000	LinJ34	1295000	1300000	+
LinJ34-1300000-1305000	LinJ34	1300000	1305000	+
LinJ34-1305000-1310000	LinJ34	1305000	1310000	+
LinJ34-1310000-1315000	LinJ34	1310000	1315000	+
LinJ34-1315000-1320000	LinJ34	1315000	1320000	+
LinJ34-1320000-1325000	LinJ34	1320000	1325000	+
LinJ34-1325000-1330000	LinJ34	1325000	1330000	+
LinJ34-1330000-1335000	LinJ34	1330000	1335000	+
LinJ34-1335000-1340000	LinJ34	1335000	1340000	+
LinJ34-1340000-1345000	LinJ34	1340000	1345000	+
LinJ34-1345000-1350000	LinJ34	1345000	1350000	+
LinJ34-1350000-1355000	LinJ34	1350000	1355000	+
LinJ34-1355000-1360000	LinJ34	1355000	1360000	+
LinJ34-1360000-1365000	LinJ34	1360000	1365000	+
LinJ34-1365000-1370000	LinJ34	1365000	1370000	+
LinJ34-1370000-1375000	LinJ34	1370000	1375000	+
LinJ34-1375000-1380000	LinJ34	1375000	1380000	+
LinJ34-1380000-1385000	LinJ34	1380000	1385000	+
LinJ34-1385000-1390000	LinJ34	1385000	1390000	+
LinJ34-1390000-1395000	LinJ34	1390000	1395000	+
LinJ34-1395000-1400000	LinJ34	1395000	1400000	+
LinJ34-1400000-1405000	LinJ34	1400000	1405000	+
LinJ34-1405000-1410000	LinJ34	1405000	1410000	+
LinJ34-1410000-1415000	LinJ34	1410000	1415000	+
LinJ34-1415000-1420000	LinJ34	1415000	1420000	+
LinJ34-1420000-1425000	LinJ34	1420000	1425000	+
LinJ34-1425000-1430000	LinJ34	1425000	1430000	+
LinJ34-1430000-1435000	LinJ34	1430000	1435000	+
LinJ34-1435000-1440000	LinJ34	1435000	1440000	+
LinJ34-1440000-1445000	LinJ34	1440000	1445000	+
LinJ34-1445000-1450000	LinJ34	1445000	1450000	+
LinJ34-1450000-1455000	LinJ34	1450000	1455000	+
LinJ34-1455000-1460000	LinJ34	1455000	1460000	+
LinJ34-1460000-1465000	LinJ34	1460000	1465000	+
LinJ34-1465000-1470000	LinJ34	1465000	1470000	+
LinJ34-1470000-1475000	LinJ34	1470000	1475000	+
LinJ34-1475000-1480000	LinJ34	1475000	1480000	+
LinJ34-1480000-1485000	LinJ34	1480000	1485000	+
LinJ34-1485000-1490000	LinJ34	1485000	1490000	+
LinJ34-1490000-1495000	LinJ34	1490000	1495000	+
LinJ34-1495000-1500000	LinJ34	1495000	1500000	+
LinJ34-1500000-1505000	LinJ34	1500000	1505000	+
LinJ34-1505000-1510000	LinJ34	1505000	1510000	+
LinJ34-1510000-1515000	LinJ34	1510000	1515000	+
LinJ34-1515000-1520000	LinJ34	1515000	1520000	+
LinJ34-1520000-1525000	LinJ34	1520000	1525000	+
LinJ34-1525000-1530000	LinJ34	1525000	1530000	+
LinJ34-1530000-1535000	LinJ34	1530000	1535000	+
LinJ34-1535000-1540000	LinJ34	1535000	1540000	+
LinJ34-1540000-1545000	LinJ34	1540000	1545000	+
LinJ34-1545000-1550000	LinJ34	1545000	1550000	+
LinJ34-1550000-1555000	LinJ34	1550000	1555000	+
LinJ34-1555000-1560000	LinJ34	1555000	1560000	+
LinJ34-1560000-1565000	LinJ34	1560000	1565000	+
LinJ34-1565000-1570000	LinJ34	1565000	1570000	+
LinJ34-1570000-1575000	LinJ34	1570000	1575000	+
LinJ34-1575000-1580000	LinJ34	1575000	1580000	+
LinJ34-1580000-1585000	LinJ34	1580000	1585000	+
LinJ34-1585000-1590000	LinJ34	1585000	1590000	+
LinJ34-1590000-1595000	LinJ34	1590000	1595000	+
LinJ34-1595000-1600000	LinJ34	1595000	1600000	+
LinJ34-1600000-1605000	LinJ34	1600000	1605000	+
LinJ34-1605000-1610000	LinJ34	1605000	1610000	+
LinJ34-1610000-1615000	LinJ34	1610000	1615000	+
LinJ34-1615000-1620000	LinJ34	1615000	1620000	+
LinJ34-1620000-1625000	LinJ34	1620000	1625000	+
LinJ34-1625000-1630000	LinJ34	1625000	1630000	+
LinJ34-1630000-1635000	LinJ34	1630000	1635000	+
LinJ34-1635000-1640000	LinJ34	1635000	1640000	+
LinJ34-1640000-1645000	LinJ34	1640000	1645000	+
LinJ34-1645000-1650000	LinJ34	1645000	1650000	+
LinJ34-1650000-1655000	LinJ34	1650000	1655000	+
LinJ34-1655000-1660000	LinJ34	1655000	1660000	+
LinJ34-1660000-1665000	LinJ34	1660000	1665000	+
LinJ34-1665000-1670000	LinJ34	1665000	1670000	+
LinJ34-1670000-1675000	LinJ34	1670000	1675000	+
LinJ34-1675000-1680000	LinJ34	1675000	1680000	+
LinJ34-1680000-1685000	LinJ34	1680000	1685000	+
LinJ34-1685000-1690000	LinJ34	1685000	1690000	+
LinJ34-1690000-1695000	LinJ34	1690000	1695000	+
LinJ34-1695000-1700000	LinJ34	1695000	1700000	+
LinJ34-1700000-1705000	LinJ34	1700000	1705000	+
LinJ34-1705000-1710000	LinJ34	1705000	1710000	+
LinJ34-1710000-1715000	LinJ34	1710000	1715000	+
LinJ34-1715000-1720000	LinJ34	1715000	1720000	+
LinJ34-1720000-1725000	LinJ34	1720000	1725000	+
LinJ34-1725000-1730000	LinJ34	1725000	1730000	+
LinJ34-1730000-1735000	LinJ34	1730000	1735000	+
LinJ34-1735000-1740000	LinJ34	1735000	1740000	+
LinJ34-1740000-1745000	LinJ34	1740000	1745000	+
LinJ34-1745000-1750000	LinJ34	1745000	1750000	+
LinJ34-1750000-1755000	LinJ34	1750000	1755000	+
LinJ34-1755000-1760000	LinJ34	1755000	1760000	+
LinJ34-1760000-1765000	LinJ34	1760000	1765000	+
LinJ34-1765000-1770000	LinJ34	1765000	1770000	+
LinJ34-1770000-1775000	LinJ34	1770000	1775000	+
LinJ34-1775000-1780000	LinJ34	1775000	1780000	+
LinJ34-1780000-1785000	LinJ34	1780000	1785000	+
LinJ34-1785000-1790000	LinJ34	1785000	1790000	+
LinJ34-1790000-1795000	LinJ34	1790000	1795000	+
LinJ34-1795000-1800000	LinJ34	1795000	1800000	+
LinJ34-1800000-1805000	LinJ34	1800000	1805000	+
LinJ34-1805000-1810000	LinJ34	1805000	1810000	+
LinJ34-1810000-1815000	LinJ34	1810000	1815000	+
LinJ34-1815000-1820000	LinJ34	1815000	1820000	+
LinJ34-1820000-1825000	LinJ34	1820000	1825000	+
LinJ34-1825000-1830000	LinJ34	1825000	1830000	+
LinJ34-1830000-1835000	LinJ34	1830000	1835000	+
LinJ34-1835000-1840000	LinJ34	1835000	1840000	+
LinJ34-1840000-1845000	LinJ34	1840000	1845000	+
LinJ34-1845000-1850000	LinJ34	1845000	1850000	+
LinJ34-1850000-1852095	LinJ34	1850000	1852095	+
LinJ35-0-5000	LinJ35	0	5000	+
LinJ35-5000-10000	LinJ35	5000	10000	+
LinJ35-10000-15000	LinJ35	10000	15000	+
LinJ35-15000-20000	LinJ35	15000	20000	+
LinJ35-20000-25000	LinJ35	20000	25000	+
LinJ35-25000-30000	LinJ35	25000	30000	+
LinJ35-30000-35000	LinJ35	30000	35000	+
LinJ35-35000-40000	LinJ35	35000	40000	+
LinJ35-40000-45000	LinJ35	40000	45000	+
LinJ35-45000-50000	LinJ35	45000	50000	+
LinJ35-50000-55000	LinJ35	50000	55000	+
LinJ35-55000-60000	LinJ35	55000	60000	+
LinJ35-60000-65000	LinJ35	60000	65000	+
LinJ35-65000-70000	LinJ35	65000	70000	+
LinJ35-70000-75000	LinJ35	70000	75000	+
LinJ35-75000-80000	LinJ35	75000	80000	+
LinJ35-80000-85000	LinJ35	80000	85000	+
LinJ35-85000-90000	LinJ35	85000	90000	+
LinJ35-90000-95000	LinJ35	90000	95000	+
LinJ35-95000-100000	LinJ35	95000	100000	+
LinJ35-100000-105000	LinJ35	100000	105000	+
LinJ35-105000-110000	LinJ35	105000	110000	+
LinJ35-110000-115000	LinJ35	110000	115000	+
LinJ35-115000-120000	LinJ35	115000	120000	+
LinJ35-120000-125000	LinJ35	120000	125000	+
LinJ35-125000-130000	LinJ35	125000	130000	+
LinJ35-130000-135000	LinJ35	130000	135000	+
LinJ35-135000-140000	LinJ35	135000	140000	+
LinJ35-140000-145000	LinJ35	140000	145000	+
LinJ35-145000-150000	LinJ35	145000	150000	+
LinJ35-150000-155000	LinJ35	150000	155000	+
LinJ35-155000-160000	LinJ35	155000	160000	+
LinJ35-160000-165000	LinJ35	160000	165000	+
LinJ35-165000-170000	LinJ35	165000	170000	+
LinJ35-170000-175000	LinJ35	170000	175000	+
LinJ35-175000-180000	LinJ35	175000	180000	+
LinJ35-180000-185000	LinJ35	180000	185000	+
LinJ35-185000-190000	LinJ35	185000	190000	+
LinJ35-190000-195000	LinJ35	190000	195000	+
LinJ35-195000-200000	LinJ35	195000	200000	+
LinJ35-200000-205000	LinJ35	200000	205000	+
LinJ35-205000-210000	LinJ35	205000	210000	+
LinJ35-210000-215000	LinJ35	210000	215000	+
LinJ35-215000-220000	LinJ35	215000	220000	+
LinJ35-220000-225000	LinJ35	220000	225000	+
LinJ35-225000-230000	LinJ35	225000	230000	+
LinJ35-230000-235000	LinJ35	230000	235000	+
LinJ35-235000-240000	LinJ35	235000	240000	+
LinJ35-240000-245000	LinJ35	240000	245000	+
LinJ35-245000-250000	LinJ35	245000	250000	+
LinJ35-250000-255000	LinJ35	250000	255000	+
LinJ35-255000-260000	LinJ35	255000	260000	+
LinJ35-260000-265000	LinJ35	260000	265000	+
LinJ35-265000-270000	LinJ35	265000	270000	+
LinJ35-270000-275000	LinJ35	270000	275000	+
LinJ35-275000-280000	LinJ35	275000	280000	+
LinJ35-280000-285000	LinJ35	280000	285000	+
LinJ35-285000-290000	LinJ35	285000	290000	+
LinJ35-290000-295000	LinJ35	290000	295000	+
LinJ35-295000-300000	LinJ35	295000	300000	+
LinJ35-300000-305000	LinJ35	300000	305000	+
LinJ35-305000-310000	LinJ35	305000	310000	+
LinJ35-310000-315000	LinJ35	310000	315000	+
LinJ35-315000-320000	LinJ35	315000	320000	+
LinJ35-320000-325000	LinJ35	320000	325000	+
LinJ35-325000-330000	LinJ35	325000	330000	+
LinJ35-330000-335000	LinJ35	330000	335000	+
LinJ35-335000-340000	LinJ35	335000	340000	+
LinJ35-340000-345000	LinJ35	340000	345000	+
LinJ35-345000-350000	LinJ35	345000	350000	+
LinJ35-350000-355000	LinJ35	350000	355000	+
LinJ35-355000-360000	LinJ35	355000	360000	+
LinJ35-360000-365000	LinJ35	360000	365000	+
LinJ35-365000-370000	LinJ35	365000	370000	+
LinJ35-370000-375000	LinJ35	370000	375000	+
LinJ35-375000-380000	LinJ35	375000	380000	+
LinJ35-380000-385000	LinJ35	380000	385000	+
LinJ35-385000-390000	LinJ35	385000	390000	+
LinJ35-390000-395000	LinJ35	390000	395000	+
LinJ35-395000-400000	LinJ35	395000	400000	+
LinJ35-400000-405000	LinJ35	400000	405000	+
LinJ35-405000-410000	LinJ35	405000	410000	+
LinJ35-410000-415000	LinJ35	410000	415000	+
LinJ35-415000-420000	LinJ35	415000	420000	+
LinJ35-420000-425000	LinJ35	420000	425000	+
LinJ35-425000-430000	LinJ35	425000	430000	+
LinJ35-430000-435000	LinJ35	430000	435000	+
LinJ35-435000-440000	LinJ35	435000	440000	+
LinJ35-440000-445000	LinJ35	440000	445000	+
LinJ35-445000-450000	LinJ35	445000	450000	+
LinJ35-450000-455000	LinJ35	450000	455000	+
LinJ35-455000-460000	LinJ35	455000	460000	+
LinJ35-460000-465000	LinJ35	460000	465000	+
LinJ35-465000-470000	LinJ35	465000	470000	+
LinJ35-470000-475000	LinJ35	470000	475000	+
LinJ35-475000-480000	LinJ35	475000	480000	+
LinJ35-480000-485000	LinJ35	480000	485000	+
LinJ35-485000-490000	LinJ35	485000	490000	+
LinJ35-490000-495000	LinJ35	490000	495000	+
LinJ35-495000-500000	LinJ35	495000	500000	+
LinJ35-500000-505000	LinJ35	500000	505000	+
LinJ35-505000-510000	LinJ35	505000	510000	+
LinJ35-510000-515000	LinJ35	510000	515000	+
LinJ35-515000-520000	LinJ35	515000	520000	+
LinJ35-520000-525000	LinJ35	520000	525000	+
LinJ35-525000-530000	LinJ35	525000	530000	+
LinJ35-530000-535000	LinJ35	530000	535000	+
LinJ35-535000-540000	LinJ35	535000	540000	+
LinJ35-540000-545000	LinJ35	540000	545000	+
LinJ35-545000-550000	LinJ35	545000	550000	+
LinJ35-550000-555000	LinJ35	550000	555000	+
LinJ35-555000-560000	LinJ35	555000	560000	+
LinJ35-560000-565000	LinJ35	560000	565000	+
LinJ35-565000-570000	LinJ35	565000	570000	+
LinJ35-570000-575000	LinJ35	570000	575000	+
LinJ35-575000-580000	LinJ35	575000	580000	+
LinJ35-580000-585000	LinJ35	580000	585000	+
LinJ35-585000-590000	LinJ35	585000	590000	+
LinJ35-590000-595000	LinJ35	590000	595000	+
LinJ35-595000-600000	LinJ35	595000	600000	+
LinJ35-600000-605000	LinJ35	600000	605000	+
LinJ35-605000-610000	LinJ35	605000	610000	+
LinJ35-610000-615000	LinJ35	610000	615000	+
LinJ35-615000-620000	LinJ35	615000	620000	+
LinJ35-620000-625000	LinJ35	620000	625000	+
LinJ35-625000-630000	LinJ35	625000	630000	+
LinJ35-630000-635000	LinJ35	630000	635000	+
LinJ35-635000-640000	LinJ35	635000	640000	+
LinJ35-640000-645000	LinJ35	640000	645000	+
LinJ35-645000-650000	LinJ35	645000	650000	+
LinJ35-650000-655000	LinJ35	650000	655000	+
LinJ35-655000-660000	LinJ35	655000	660000	+
LinJ35-660000-665000	LinJ35	660000	665000	+
LinJ35-665000-670000	LinJ35	665000	670000	+
LinJ35-670000-675000	LinJ35	670000	675000	+
LinJ35-675000-680000	LinJ35	675000	680000	+
LinJ35-680000-685000	LinJ35	680000	685000	+
LinJ35-685000-690000	LinJ35	685000	690000	+
LinJ35-690000-695000	LinJ35	690000	695000	+
LinJ35-695000-700000	LinJ35	695000	700000	+
LinJ35-700000-705000	LinJ35	700000	705000	+
LinJ35-705000-710000	LinJ35	705000	710000	+
LinJ35-710000-715000	LinJ35	710000	715000	+
LinJ35-715000-720000	LinJ35	715000	720000	+
LinJ35-720000-725000	LinJ35	720000	725000	+
LinJ35-725000-730000	LinJ35	725000	730000	+
LinJ35-730000-735000	LinJ35	730000	735000	+
LinJ35-735000-740000	LinJ35	735000	740000	+
LinJ35-740000-745000	LinJ35	740000	745000	+
LinJ35-745000-750000	LinJ35	745000	750000	+
LinJ35-750000-755000	LinJ35	750000	755000	+
LinJ35-755000-760000	LinJ35	755000	760000	+
LinJ35-760000-765000	LinJ35	760000	765000	+
LinJ35-765000-770000	LinJ35	765000	770000	+
LinJ35-770000-775000	LinJ35	770000	775000	+
LinJ35-775000-780000	LinJ35	775000	780000	+
LinJ35-780000-785000	LinJ35	780000	785000	+
LinJ35-785000-790000	LinJ35	785000	790000	+
LinJ35-790000-795000	LinJ35	790000	795000	+
LinJ35-795000-800000	LinJ35	795000	800000	+
LinJ35-800000-805000	LinJ35	800000	805000	+
LinJ35-805000-810000	LinJ35	805000	810000	+
LinJ35-810000-815000	LinJ35	810000	815000	+
